"","FEEDER_NAM","GRIDID","KE_IBC","KE_REGION","received","billed","com","res","ind","tot","losses","comRel","resRel","indRel"
"503","Ibrahim Hyderi RMU","35","KIMZ",2,8819859,8371874.87119656,404,3228,7,3640,0.0507926633298148,0.110989010989011,0.886813186813187,0.00192307692307692
"504","Ibrahim Nafees (Bagh-e-Malir)","27","Malir",2,4702578,2923087.53534345,309,2115,2,2427,0.378407431978066,0.127317676143387,0.871446229913473,0.000824062628759786
"505","ICI-2","42","Lyari-I",0,4959772.66666667,4895481.8,6,0,5,12,0.0129624623924296,0.5,0,0.416666666666667
"506","Ideal Bakeri","1","Defence",4,9098907.2,8502163.24201297,534,537,0,1072,0.0655841349812893,0.498134328358209,0.500932835820896,0
"507","Ideal Industry (Gul BL-1)","12","F.B Area",3,11733567.4214365,11287935.0247607,30,314,36,381,0.0379792760948109,0.078740157480315,0.824146981627297,0.094488188976378
"508","Ilyas Goth","27","Liaquatabad",3,15299702,9329453.24895668,377,2792,10,3180,0.39021993703167,0.118553459119497,0.877987421383648,0.00314465408805031
"509","Imperial Rubber","50","KIMZ",2,9573292,9290764.42513072,46,1,21,69,0.0295120607278335,0.666666666666667,0.0144927536231884,0.304347826086957
"510","Independent News","38","Saddar",4,3522072.4,3577153.001,40,114,6,161,-0.0156386907321951,0.248447204968944,0.708074534161491,0.0372670807453416
"511","Indus Battery","40","SITE",0,18907280.32,17693415.3665,38,0,41,80,0.0642009285817792,0.475,0,0.5125
"512","Indus Flour","26","Bin Qasim",2,12441097.4,12646925.2530654,196,923,20,1140,-0.0165441878998036,0.171929824561404,0.809649122807018,0.0175438596491228
"513","Indus Hospital","35","KIMZ",2,3373719.2,3350166.42513072,1,1,0,3,0.0069812493195291,0.333333333333333,0.333333333333333,0
"514","Indus Ice","27","Nazimabad",3,9230359.6,6423498.71163511,995,2305,31,3332,0.304090090744124,0.298619447779112,0.691776710684274,0.00930372148859544
"515","Indus Mehran","29","Malir",2,11734800,7220414.8966927,277,2184,5,2467,0.384700642815156,0.112282124037292,0.885285772192947,0.00202675314146737
"516","Industrial Labour Flat","40","SITE",0,13087805.72,12378558.8156513,91,665,16,773,0.0541914297570008,0.117723156532988,0.860284605433376,0.0206985769728331
"517","Institute Of Banker","38","Saddar",4,6980217.2,5414706.993,128,126,0,255,0.22427815097215,0.501960784313725,0.494117647058824,0
"518","International Ceramic","43","Orangi-I",0,10576372.4,6945767.133,26,2,23,52,0.343275097518314,0.5,0.0384615384615385,0.442307692307692
"519","International Furnishing","38","Saddar",4,3793154.2,3518758.376,17,60,1,79,0.0723397493305176,0.215189873417722,0.759493670886076,0.0126582278481013
"520","International Packaging","42","Lyari-I",0,431718.72,327245,31,1,1,34,0.241994880370256,0.911764705882353,0.0294117647058824,0.0294117647058824
"521","Ionospheric Lab","22","Johar-I",2,5915989.2,4501212.42513072,0,0,0,1,0.239144583778023,0,0,0
"522","Iqbal Center RMU","11","Garden",5,7962093.92,5711226.43299787,1270,2458,40,3769,0.282697932179395,0.336959405677899,0.652162377288405,0.0106128946670204
"523","Iqbal Road RMU","9","Baldia",0,15427405.5,9037422.79193466,373,2819,20,3213,0.414196846518706,0.116090880796763,0.877373171490819,0.00622471210706505
"524","Iqra Complex","77","Johar-I",2,6177900,5186906.20013072,648,1470,0,2119,0.160409491877383,0.30580462482303,0.693723454459651,0
"525","Irfan Associates","24","KIMZ",2,10290763.1,9172008.20656536,16,3,20,40,0.108714473607369,0.4,0.075,0.5
"526","Irfan Steel","40","SITE",0,8617551.7,8638042.29,7,0,9,17,-0.00237777395637787,0.411764705882353,0,0.529411764705882
"527","ISI RMU","3","Defence",4,12643110.7,11775765.5771207,147,931,0,1079,0.0686021931991216,0.136237256719184,0.862835959221501,0
"528","Islamia Colony","34","Orangi-I",0,18895185.32,12238293,499,2649,32,3181,0.352306273119951,0.156868909148067,0.832756994655769,0.0100597296447658
"529","Islamic Mission Hosp.","35","KIMZ",2,9986828.6,5730548.30563071,0,0,1,2,0.426189380517584,0,0,0.5
"530","Ismailia Platinum","14","Garden",5,8238705.2,5485053.75082787,245,2047,5,2298,0.334233521205751,0.106614447345518,0.890774586597041,0.00217580504786771
"531","Ittehad Cottage Industry","9","Baldia",0,13611072.2,10773197.3467461,208,484,108,801,0.208497524041782,0.259675405742821,0.604244694132335,0.134831460674157
"532","Ittehad Oil","24","Korangi",2,19115513.6,9353022.68848277,395,2151,43,2590,0.510710364147225,0.152509652509653,0.830501930501931,0.0166023166023166
"533","J-01 Area RMU","23","Korangi",2,14243655.2,6635317.53922143,393,1831,14,2239,0.534156264943746,0.17552478785172,0.817775792764627,0.00625279142474319
"534","Jabbar Plaza","11","Saddar",4,7340344,6844461.989,432,906,4,1343,0.0675556909866894,0.321667907669397,0.674609084139985,0.00297840655249442
"535","Jacob Lines Complex-1","20","Bahadurabad",5,19872705.6,14153095.862,581,2837,1,3420,0.287812331804483,0.169883040935673,0.82953216374269,0.000292397660818713
"536","Jail","76","Bahadurabad",5,11947311,8996523.86,348,1231,10,1590,0.246983370567653,0.218867924528302,0.774213836477987,0.00628930817610063
"537","Jalbani Goth RMU","74","Malir",2,1094662.4,1112461.02164058,37,129,4,171,-0.016259461949715,0.216374269005848,0.754385964912281,0.0233918128654971
"538","Jam Sahab","9","Baldia",0,13713772.6,10504709.3411162,412,583,329,1325,0.234002951083192,0.310943396226415,0.44,0.248301886792453
"539","Jama Cloth RMU","11","Saddar",4,6193952.16,4834540.926,1926,821,14,2762,0.219473964099845,0.697320782041999,0.297248370745836,0.00506879073135409
"540","Jamal Ind.","41","SITE",0,4355060.95,4276441.7685,13,1,8,23,0.0180523722635845,0.565217391304348,0.0434782608695652,0.347826086956522
"541","Jamia Sibtain","18","Gulshan-e-Iqbal",3,13815012.2,12129145.7575533,434,1143,0,1578,0.122031484159435,0.275031685678074,0.724334600760456,0
"542","Jan Finishing
","30","SITE",0,3415111.36,3206529,64,4,44,113,0.0610762982557618,0.566371681415929,0.0353982300884956,0.389380530973451
"543","Jason Trade S/S","25","Tipu Sultan",5,10799890.2,9538029.97292508,253,156,3,413,0.116840097788672,0.612590799031477,0.37772397094431,0.00726392251815981
"544","Jehangir Rehman","1","Clifton",4,11429977.4638889,10628787.7659368,516,2233,2,2752,0.0700954748584015,0.1875,0.81140988372093,0.000726744186046512
"545","Jehlum Textile","41","SITE",0,12205746.76,11561487.738,27,0,26,54,0.0527832532222715,0.5,0,0.481481481481481
"546","Jelani Center","33","Lyari-I",0,9730051.79125,7279499.1455,3596,1244,1,4842,0.251854018696357,0.742668318876497,0.256918628665841,0.000206526228831062
"547","Jenica Center","20","Garden",5,7559958.24,7442949,2898,832,0,3731,0.0154774981931645,0.776735459662289,0.222996515679443,0
"548","Jinnah Complex","20","Bahadurabad",5,5277645.76,4629276.86,736,778,3,1518,0.122851917215452,0.484848484848485,0.512516469038208,0.00197628458498024
"549","Jinnah University","32","North Nazimabad",3,9271561.4,9397387.69380593,141,655,11,808,-0.013571208599873,0.174504950495049,0.810643564356436,0.0136138613861386
"550","Jiwani Heights","22","Gadap",2,6282869.2,3673509.02036392,248,1477,3,1729,0.415313465325059,0.143435511856565,0.854251012145749,0.00173510699826489
"551","Johar Square","77","Johar-I",2,13772748,11850396.6671307,38,1476,0,1515,0.139576454377099,0.0250825082508251,0.974257425742574,0
"552","Jubilee Gate","17","Johar-I",2,3292428.8,2978632.49913072,1548,423,0,1972,0.0953084546184514,0.78498985801217,0.214503042596349,0
"553","Juma Balouch","28","Lyari-I",0,11910498.5205067,7326465.1413232,773,3211,23,4008,0.384873342731288,0.192864271457086,0.801147704590818,0.00573852295409182
"554","Jumani Square RMU","25","Tipu Sultan",5,7820432.4,6896161.62672947,385,419,7,812,0.118186658485857,0.474137931034483,0.516009852216749,0.00862068965517241
"555","Jumma Khan","19","Uthal",0,17351671.81,5432118,138,702,0,841,0.686939791192374,0.164090368608799,0.834720570749108,0
"556","Jumma Village","66","Korangi",2,22325407.2,11154454.9152214,388,3333,20,3742,0.50036947522187,0.103687867450561,0.890700160342063,0.00534473543559594
"557","Junaid Trade RMU","33","Lyari-I",0,4085753.3336,2821535.924,2313,1717,18,4049,0.309420884321003,0.571252161027414,0.424055322301803,0.00444554210916276
"558","Junejo Town RMU","2","Tipu Sultan",5,13596739.2,10211884.1293981,0,0,0,1,0.248946090736368,0,0,0
"559","Kaka Khail","22","Gadap",2,7364402.8,1668391.33936392,226,1087,0,1314,0.773451916649111,0.171993911719939,0.827245053272451,0
"560","Kala School","46","Surjani",3,14290592.8,8499148.864,448,2475,15,2939,0.405262679935853,0.152432800272201,0.842123171146648,0.00510377679482817
"561","Kalaboard Centre","73","Malir",2,14783673.6,7818916.62436521,275,1436,2,1714,0.471111387066527,0.160443407234539,0.837806301050175,0.00116686114352392
"562","Kaleem Industries","34","Orangi-II",0,18697801.46,11468896.3308221,719,4170,78,4968,0.386617921077118,0.144726247987118,0.839371980676328,0.0157004830917874
"563","Kamal Park","25","Tipu Sultan",5,11662303.4,10761617.2676863,45,801,0,847,0.0772305522692655,0.0531286894923259,0.9456906729634,0
"564","Kamal Petrol Pump","34","Orangi-II",0,18315861.8,10107450.8482467,459,2080,61,2601,0.448158598344157,0.176470588235294,0.799692425990004,0.0234525182622068
"565","Kamran Distributor","40","SITE",0,9634403.5,5911123.756,392,1259,86,1738,0.386456695943864,0.225546605293441,0.72439585730725,0.049482163406214
"566","Kamran Ind.","23","KIMZ",2,8144783.5,7823146.90606536,65,1,66,133,0.03948988870418,0.488721804511278,0.0075187969924812,0.496240601503759
"567","Kandawala Trust","1","Clifton",4,4690038.8,4513875.5855,154,907,1,1063,0.037561142244708,0.144873000940734,0.853245531514581,0.000940733772342427
"568","KANUP Pump","30","Baldia",0,17165646.08,12263959.0024988,230,1966,5,2202,0.285552146109562,0.104450499545867,0.892824704813806,0.00227066303360581
"569","Karachi Admin-2","25","Tipu Sultan",5,18407615.6,15300040.9083926,288,2153,2,2444,0.168820055738636,0.117839607201309,0.880932896890344,0.000818330605564648
"570","Karachi Gas","18","Bahadurabad",5,12905709.95,9563958.86,286,1332,3,1622,0.258935858852151,0.17632552404439,0.821208384710234,0.00184956843403206
"571","Karachi Iron (Govt Press S/S)","6","Bahadurabad",5,9007455.6,7605401.93,58,65,0,124,0.155654796677543,0.467741935483871,0.524193548387097,0
"572","Karachi Labour Dock","42","Lyari-I",0,1334913.6,1342483,0,0,0,1,-0.00567032952544637,0,0,0
"573","Karachi Memon Masjid KCHS-F","25","Tipu Sultan",5,12150505.4,11236258.384671,91,470,1,563,0.0752435380448477,0.161634103019538,0.834813499111901,0.00177619893428064
"574","Karachi Scholar RMU","14","Bahadurabad",5,11403026,9274449.86,121,662,1,785,0.186667656462416,0.154140127388535,0.843312101910828,0.00127388535031847
"575","Karaka Pak","31","North Karachi",3,17729886.7955605,16299247.999,71,1,170,243,0.0806908026575057,0.292181069958848,0.00411522633744856,0.699588477366255
"576","Karim Center","11","Saddar",4,5004412.16,4351104.999,2093,51,2,2147,0.130546234025616,0.974848625989753,0.023754075454122,0.000931532370749884
"577","Karimabad","27","Liaquatabad",3,14344462,12732948.860851,489,3788,13,4291,0.112343923330757,0.113959450011652,0.882777907247728,0.00302959683057562
"578","Karson Complex","18","Gulshan-e-Iqbal",3,17392959.56,15101187.5060403,286,3468,2,3757,0.131764352469964,0.0761245674740484,0.923076923076923,0.000532339632685653
"579","Kashmir Colony RMU","50","Defence",4,17442460.16,15436033.7583867,0,0,0,1,0.115031158632918,0,0,0
"580","Kathiawar Society","22","Gadap",2,75649.2,94913.0261307176,23,49,0,73,-0.254646792440867,0.315068493150685,0.671232876712329,0
"581","Kati Pahari","32","Orangi-I",0,5336964.6,3437135.07,291,2937,3,3232,0.355975666392841,0.0900371287128713,0.908725247524752,0.000928217821782178
"582","Kausar Ice","73","Malir",2,9904767.6,5838105.19805622,428,1122,10,1561,0.410576256422591,0.274183215887252,0.71877001921845,0.00640614990390775
"583","Kausar Town","29","Malir",2,11734800,7220414.8966927,159,1148,5,1313,0.384700642815156,0.121096725057121,0.874333587204874,0.00380807311500381
"584","Kawish Crown","25","Tipu Sultan",5,16916552.4,13958268.6300644,857,1863,4,2725,0.174875098659914,0.314495412844037,0.683669724770642,0.00146788990825688
"585","KBR Society","12","North Nazimabad",3,14891632.8,12380432.5754155,401,2381,15,2798,0.16863162410132,0.143316654753395,0.85096497498213,0.00536097212294496
"586","KDA Center View","32","North Nazimabad",3,18588592,14953242.3114545,368,2417,6,2792,0.195568856885208,0.131805157593123,0.865687679083095,0.00214899713467049
"587","KDA Comm. Complex","25","Tipu Sultan",5,6839085,6430716.09979304,13,0,0,14,0.0597110432472999,0.928571428571429,0,0
"588","KDA Employee Society","22","Gadap",2,17523852,11612614.6453639,331,2199,0,2531,0.337325227046889,0.130778348478862,0.868826550770446,0
"589","KDA Filter Plant","22","Gadap",2,36432,2276.42513071762,5,8,0,14,0.937515779240294,0.357142857142857,0.571428571428571,0
"590","KDA Flats","4","Clifton",4,17867823.6,16837598.511,161,1337,0,1499,0.0576581184179589,0.107404936624416,0.891927951967979,0
"591","KDA Low Cost","20","Bahadurabad",5,15653932,9271292.86,639,3318,3,3961,0.407733925252774,0.161322898258016,0.837667255743499,0.000757384498863923
"592","KDA Overseas Bunglows","77","Johar-I",2,5989594.4,5373346.82813072,291,905,0,1197,0.102886361031272,0.243107769423559,0.756056808688388,0
"593","KDA Palace View","17","Johar-I",2,8878592.7,7149907.40213071,9,600,0,610,0.194702624197333,0.0147540983606557,0.983606557377049,0
"594","KDA Pump Baldia","40","Baldia",0,15371738.8,7391774.18614938,409,1772,47,2229,0.519132202132567,0.183490354419022,0.794975325257963,0.0210856886496187
"595","KDA Pump House","73","Shah Faisal",2,14476852.2,10888703.1846307,299,3125,3,3428,0.247854227272506,0.0872228704784131,0.911610268378063,0.000875145857642941
"596","KDA Scheme-1","6","Tipu Sultan",5,7134340.4,6151883.75411038,60,511,1,573,0.137708125882194,0.104712041884817,0.891797556719023,0.00174520069808028
"597","KDA TP-2","25","Tipu Sultan",5,14944638.52,10196182.420212,619,2413,7,3040,0.317736430589023,0.203618421052632,0.79375,0.00230263157894737
"598","KDA TP 03","50","KIMZ",2,13817165.88,11571135.8691307,43,247,46,337,0.16255359676331,0.127596439169139,0.732937685459941,0.136498516320475
"599","KDA Water Pump","26","Landhi",2,15673652.2,8384302.30168696,570,1806,40,2417,0.465070285170232,0.235829540753,0.747207281754241,0.0165494414563508
"600","Kemari Center","4","Clifton",4,18497503.2,12371304.6634,745,2069,2,2817,0.331190565037988,0.264465743698971,0.734469293574725,0.00070997515086972
"601","KESC Computer Building","11","Saddar",4,3506729.6,3064458.289,229,171,8,409,0.1261207339739,0.559902200488998,0.418092909535452,0.019559902200489
"602","KESC Head Office State Life-XI","14","Saddar",4,1121700.8,787629,2,0,0,3,0.297826122616655,0.666666666666667,0,0
"603","Kh-e-Hafiz","1","Defence",4,14770009.1,12806822.6532525,1027,2573,6,3607,0.132917077671097,0.28472414749099,0.71333518159135,0.00166343221513723
"604","Kh-e-Rahat Park","3","Defence",4,9585077.92,9062232.70135406,33,677,0,711,0.0545478318496488,0.0464135021097046,0.952180028129395,0
"605","Kh-e-Shujaat-2 RMU","3","Defence",4,5084156,4680666.49813111,523,572,0,1096,0.0793621403176625,0.477189781021898,0.521897810218978,0
"606","Khairpur Lines","29","Shah Faisal",2,12243052.8,10470527.3291307,432,1533,1,1967,0.144778063104431,0.219623792577529,0.779359430604982,0.000508388408744281
"607","Khalid Pumping","74","Malir",2,16530936,10289818.9697832,1002,1629,42,2674,0.377541660691012,0.37471952131638,0.609199700822737,0.0157068062827225
"608","Khalil A Sattar","25","Tipu Sultan",5,4284057.6,4387874.14729785,135,102,2,240,-0.0242332286330257,0.5625,0.425,0.00833333333333333
"609","Khan Brothers","48","Gadap",2,14688670.12,6739319.86986392,369,2395,6,2771,0.541189242129707,0.133164922410682,0.864308913749549,0.0021652832912306
"610","Khan Of Kallat","1","Defence",4,10957663.2,9883907.06995497,58,838,0,897,0.0979913427203193,0.064659977703456,0.93422519509476,0
"611","Khandoo","32","North Nazimabad",3,12539256.4,9153051.32437796,340,1709,28,2078,0.270048316072558,0.163618864292589,0.822425409047161,0.0134744947064485
"612","Khas Traders","24","KIMZ",2,7905864.8,6854190.37406536,93,13,79,186,0.133024590293353,0.5,0.0698924731182796,0.424731182795699
"613","Khatak RMU","9","Orangi-I",0,11181602.2,5900560.01428735,246,3132,4,3383,0.472297448187939,0.0727165237954478,0.925805498078628,0.00118238250073899
"614","Khatri","31","North Karachi",3,3814258.8,2058905.396,1075,1741,130,2947,0.460208259596858,0.364777740074652,0.590770274855786,0.0441126569392603
"615","Khayaban-e-Abbasi","78","Defence",4,9117547.11,8459755.75604662,9,802,0,812,0.0721456490454464,0.0110837438423645,0.987684729064039,0
"616","Khayaban-e-Bukhari","3","Defence",4,4241408.6,3985520.89443707,404,121,0,526,0.0603308310269684,0.768060836501901,0.230038022813688,0
"617","Khayaban-e-Ghazi Pumping","3","Defence",4,9399946.56,8784029.81437404,217,951,0,1169,0.0655234305529887,0.18562874251497,0.813515825491873,0
"618","Khayaban-e-Jami RMU","50","Defence",4,12142618.4,11166951.6223046,0,0,0,1,0.0803506085388793,0,0,0
"619","Khayaban-e-Momin","1","Defence",4,8094539.38333333,7490720.73328813,19,428,0,448,0.0745958011259372,0.0424107142857143,0.955357142857143,0
"620","Khayaban-e-Saadi","78","Defence",4,4220150,3809302,0,0,0,1,0.097353885525396,0,0,0
"621","Khayyam Town","31","Surjani",3,17824180,10119244.41,256,1345,5,1607,0.432274336883942,0.159303049159925,0.836963285625389,0.00311138767890479
"622","Khi. Memon Society","17","Johar-II",2,5308306.8,4081355.75706536,291,2497,1,2790,0.231137929506004,0.104301075268817,0.894982078853047,0.0003584229390681
"623","Khokhrapar RMU","74","Malir",2,11316357.8,6509080.83093416,505,1963,34,2503,0.424807791873268,0.201757890531362,0.784258889332801,0.0135836995605274
"624","Khuram Abad","26","Landhi",2,4556772.6,2974124.29823853,1302,951,9,2263,0.347317814753685,0.575342465753425,0.42023862129916,0.00397702165267344
"625","Khursheed Homes","18","Gulshan-e-Iqbal",3,13548193.52,12060278.4424879,833,2046,3,2883,0.109823872482749,0.288935137010059,0.709677419354839,0.00104058272632674
